"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"415","@AndrewFaulkner9 @australian Well the Jew wanted strong Arab States destroyed and we obliged, only Iran left.",0,FALSE,FALSE,"832353379301011457","AndrewFaulkner9","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832345563613892608","104071040","en",8,FALSE,NA,"4804913124","Watching my homeland disintegrate thanks to you know who! All from the edge of the Outback.",FALSE,"Sat Jan 23 23:39:07 +0000 2016",9214,167,382,FALSE,NA,"Robert Coutts",NA,"en",NA,107,"MauserbwcRobert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Só vai a do Flamengo mesmo.#CadeVocê https://t.co/lUDfyd17KU",0,FALSE,FALSE,"832353379305156608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"pt",1,FALSE,NA,"2745670844","Uma vez Flamengo,sempre Flamengo!
@Flamengo
@FLATT
@OfficialASRoma",FALSE,"Tue Aug 19 17:00:42 +0000 2014",1842,448,685,FALSE,NA,"lucas lemos ������⚫",NA,"pt",NA,848,"lucaslemos12m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/leoduq2/status/832350358420803584","https://t.co/lUDfyd17KU"
"417","RT @DimeToni: Si Dios está conmigo, nadie podrá contra mí.",327,FALSE,FALSE,"832353379326238721",NA,"<a href=""https://twitter.com"" rel=""nofollow"">vipvipvipo</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"es",191,FALSE," (No apto para gente sensible)","907549586","¡Cuidado! Fotos espeluznantes que no te dejarán dormir. El terror en su máximo esplendor. (+18) Entra bajo tu propio riesgo...",FALSE,"Sat Oct 27 07:03:03 +0000 2012",304,71117,380,FALSE,NA,"Fotos De Terror","Eastern Time (US & Canada)","es",-18000,1,"HorrorEnFotos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","RT @fils2timp: Freestyle ""Mortelle"" https://t.co/AJEacEsrEt",1661,FALSE,FALSE,"832353379313664002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"et",1,FALSE,"Metz, Lorraine","559812767","LV",FALSE,"Sat Apr 21 19:25:33 +0000 2012",5283,438,1294,FALSE,"https://www.instagram.com/theo.doyen/","你是丑",NA,"fr",NA,211,"DoyenTheo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","@wanddan_ 혹한다. 너가 준 내의도 잘 어울릴까?",0,FALSE,FALSE,"832353379326140417","wanddan_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832343948353892352","795698487513911296","ko",1,FALSE,"헤더 쪼넛님. 프사 으꿀님.","728907535759990784","FUB FREE",FALSE,"Sat May 07 11:21:13 +0000 2016",694,39,1602,FALSE,NA,"뒤량",NA,"ko",NA,44,"___351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","RT @AmyMek: Wikileaks proved to the world ������U.S. Press send their stories to the DNC 4 approval before publishing

Chuck Todd FI… ",176,FALSE,FALSE,"832353379305263104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",3,FALSE,"United States","381854103","Love all, but America first!",FALSE,"Thu Sep 29 01:58:02 +0000 2011",1165,39,1906,FALSE,NA,"hank_1972",NA,"en",NA,55,"Hank_1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.wradio.com.co/noticias/internacional/la-cidh-recuerda-a-honduras-su-deber-de-investigar-incendio-que-mato-360-reos/20170215/nota/3385125.aspx",""
"421","RT @OverwatchTXT: old but gold https://t.co/Ysw2EQmGKR",146,FALSE,FALSE,"832353379321991169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",23,FALSE,"King's Row, England","2312974225","σмεℓεттε αυ ғяσмαgε",FALSE,"Mon Jan 27 04:03:06 +0000 2014",24590,7674,5625,FALSE,"http://Instagram.com/dei.deii","∂ει-maker","Hong Kong","en",28800,96,"Deicerr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","""I don't realize how much these streams have become a part of my daily life until one of them is cancelled and I feel a sudden void""
#GTLive",0,FALSE,FALSE,"832353379313676288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",0,FALSE,"Hell Yes, Mexico (lol)","830554615821250560","This is an account dedicated to the ""confessions"" of loyal #GTLive viewers! Just DM us! ������ No form of hate speech will be tolerated; posts may be censored. :)",FALSE,"Sat Feb 11 23:10:26 +0000 2017",8,5,0,FALSE,NA,"#GTLive Confessions",NA,"en",NA,3,"GTLiveConfess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","#Europa League Fiorentina Sousa &amp;quot;Soddisfatto della forza di questa squadra&amp;quot; ... https://t.co/7cvpMhASAQ",0,FALSE,FALSE,"832353379292680193",NA,"<a href=""http://www.zazoom.it/"" rel=""nofollow"">Zazoom News</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"it",632,FALSE,NA,"717039627916484608","Zazoom it è un Network Divulgativo ... Segnala il tuo Blog",FALSE,"Mon Apr 04 17:22:24 +0000 2016",90775,276,0,FALSE,"http://www.zazoom.it","zazoomnews",NA,"it",NA,29,"zazoomnews",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/RANDOMVlDS/status/827263449746989056","https://t.co/7cvpMhASAQ"
"424","il reste 41minutes a on drama",0,FALSE,FALSE,"832353379322122245",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"fr",42,FALSE,"dans les bras de GD","751001638912024576","ELISE ♡ VIP - ARMY - IGOT7 - EXOL - MONBEBE - IKONIC - BLINK - BBC - SHAWOL - CLASSIFIED - JWALK - REBEL",TRUE,"Thu Jul 07 10:35:18 +0000 2016",103743,2004,9184,FALSE,NA,"elise la keh à pcy","Paris","fr",3600,295,"gonhyung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل https://t.co/XRUEO1ye74",0,FALSE,FALSE,"832353379301089281",NA,"<a href=""http://du3a.org"" rel=""nofollow"">تطبـــيـق دعـــــاء </a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ar",0,FALSE,NA,"824687903800430593","""ما ﻻ يرتاح له قلبك ﻻ تثق به أبدا فالقلب أبصر من العين""",FALSE,"Thu Jan 26 18:38:13 +0000 2017",464,463,0,FALSE,NA,"KALED",NA,"ar",NA,351,"KA1LED89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.workplacechallenge.org.uk/suffolk/competitions/2017/04/learn-to-sail-6-week-programme2#.WKYk8TVbBZQ.twitter","https://t.co/XRUEO1ye74"
"426","RT @FatosEx: quando a gente pensa no que não deve pensar https://t.co/VxBW8EAEfk",571,FALSE,FALSE,"832353379292741636",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"pt",1,FALSE,"Jaguarão","125711702","Que o vento leve o necessário e me traga o suficiente. ������������������",TRUE,"Tue Mar 23 16:35:19 +0000 2010",3002,222,919,FALSE,NA,"Laura  Jorge","Santiago","pt",-10800,203,"Lauravj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","(가볍게 스트레칭을 하며 방에서 나온다.) 여기 커피 마실 수 있으려나..",0,FALSE,FALSE,"832353379301027840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ko",0,FALSE,NA,"832237724572672000","김 은혁/20살/남/182/바리스타",FALSE,"Thu Feb 16 14:38:30 +0000 2017",18,26,3,FALSE,NA,"김 은혁",NA,"ko",NA,25,"Hyeok_LL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Joguem igual umas moças 40 minutos e pressionem os últimos 5. Que moderno esse técnico",0,FALSE,FALSE,"832353379313672192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"pt",3,FALSE,NA,"1136858341","Tamo aqui pra cornetar",TRUE,"Thu Jan 31 12:23:36 +0000 2013",44851,867,5035,FALSE,NA,"Eslei","Brasilia","pt",-7200,483,"EsleiSep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","@yaseminbehi cute",0,FALSE,FALSE,"832353379305345029","yaseminbehi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832346387731853312","3055820330","en",5,FALSE,NA,"2651488100",NA,FALSE,"Wed Jul 16 16:28:38 +0000 2014",830,143,2473,FALSE,NA,"sarakaflak","Pacific Time (US & Canada)","el",-28800,227,"sarakaflak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","How Donald Trump became Deutsche Bank's biggest headache 
https://t.co/W7Kf2pb7dW",0,FALSE,FALSE,"832353379292762113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",26,FALSE,"Lüneburg","392869378","Chefredaktion vorm. http://t.co/CJXxWz0A4o. http://t.co/CJXxWz0A4o@n24: http://t.co/UGzMNsMtAK    Impressum: http://t.co/v3ujc24mUW",TRUE,"Mon Oct 17 17:51:52 +0000 2011",11047,78,5,FALSE,"http://www.anwaltplus.de","redaktion","Amsterdam","de",3600,313,"anwaltplus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://bit.ly/2lLwxtY","https://t.co/W7Kf2pb7dW"
"431","@zoelivelovelift so exciting!!!",0,FALSE,FALSE,"832353379326259200","zoelivelovelift","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832256887332691968","1650948906","en",518,FALSE,NA,"479939504","Blog & clothing brand. #RebelBabes don't have to choose between pretty & strong. http://RebelliaClothing.com launching Spring 2017 IG: @rebelliaclothing",TRUE,"Tue Jan 31 23:13:30 +0000 2012",33958,28487,8428,FALSE,"http://HeyLittleRebel.com","Hey Little Rebel","Atlantic Time (Canada)","en",-14400,10012,"HeyyLittleRebel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","@lov 今月いっぱい、もしくは3月までは誰とでも話してく予定。ただ、この人がほしい、なんて思える人に出会えたら期限前でも多分全員切っちゃうかもしれない。ごめんね。みんなを見るよりも誰かひとりに夢中になりたい。",0,FALSE,FALSE,"832353379288510464","___L0vEu","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832353073813131265","832348407742210049","ja",0,FALSE,"所謂専垢ってやつ","832348407742210049","君と俺の物語",FALSE,"Thu Feb 16 21:58:19 +0000 2017",5,0,0,FALSE,NA,"あり",NA,"en",NA,0,"___L0vEu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","おはようベイビーぽるふたち
朝から酒飲みてー気分だわ",0,FALSE,FALSE,"832353379321982976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ja",4,FALSE,"世界中のキッチン","1920562464","ごきげんよう。私よ。ポルフおばさんよ。私のありがたい言葉を聞きたいベイビーポルフは迷わずフォローしなさい。マブダチ→@niclom_actor",FALSE,"Mon Sep 30 16:32:16 +0000 2013",870,165,20,FALSE,NA,"ポルフおばさんbot",NA,"ja",NA,121,"prf_cooking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","HARMOS ATTACK #Harmonizers #iHeartAwards #BestFanArmy https://t.co/wVJ22TYfmU",0,FALSE,FALSE,"832353375115214850",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Thu Feb 16 22:18:03 +0000 2017",NA,NA,"sv",4,FALSE,NA,"3798586459",NA,FALSE,"Tue Oct 06 02:30:21 +0000 2015",141263,36,39,FALSE,NA,"bbc",NA,"es",NA,24,"relmue27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://bit.ly/selfdefensetactic","https://t.co/wVJ22TYfmU"
"435","@randa7_ ������������",0,FALSE,FALSE,"832353379322048512","randa7_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832347078529581059","3262734818","und",9,FALSE,"المملكة العربية السعودية","387758464","أنا وكفى،صريحة واعرف أجامل،أسامح واقدر أنتقم،سيئة للحد الذي لا يضرك،فاخرة للحد الذي يثير إعجابك،أفترض أن الكتابة تواطؤ ذكي للتحايل على الحياة،لا أبرح هذا المكان",FALSE,"Sun Oct 09 16:32:07 +0000 2011",76808,3012,3759,FALSE,"http://sayat.me/bhjahn","B H J A H | ♎️","Hawaii","ar",-36000,945,"bhjah_N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","＜東北福祉大＞障害者訪問し在宅介護に触れる https://t.co/uURrO0WNKb https://t.co/ajlGBVUBSG",0,FALSE,FALSE,"832353379305222145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ja",14,FALSE,NA,"1061903893","うどん県、香川は高松の出身です。2歳の時にインフルエンザ脳症により重度の知的障害を残した娘と一緒に日々ゆっくり成長しています。 2月にＮＰＯ法人を立ち上げ、4月よりグループホームを運営しています。趣味は野球とクラシックギター。よろしくお願いします。",FALSE,"Sat Jan 05 01:49:18 +0000 2013",3978,1241,0,FALSE,"https://www.facebook.com/yasunori.matsuoka","YASU","Tokyo","ja",32400,1915,"madpeers08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/JohnAvillall/status/832352874571128832","https://t.co/uURrO0WNKb"
"437","RT @pristinseunwoo: the cutest 
 https://t.co/GGB9OPb3n5",14,FALSE,FALSE,"832353379305259008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",1,FALSE,"pristin is coming! ","811440705868615681","[ #유하 ] ♡ [ #나영 ] ♡ [ #로아 ] ♡ [ pristin, red velvet, nct, svt, girl groups & tøp ]",FALSE,"Wed Dec 21 05:18:34 +0000 2016",384,32,103,FALSE,NA,"yuha's gf","Pacific Time (US & Canada)","es",-28800,40,"yuha_mp3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","RT @awzw951: #تمويل _ لمن يرغب في استخراج تمويل شخصي تمويل جسر لمن عليه تمويل عقاري ويرغب بتمويل شخصي تمويل اضافي تمويل سداد جمي… ",128,FALSE,FALSE,"832353379288489988",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ar",29,FALSE,NA,"777507014666846208","‏‏‏‏‏‏‏‏‏                                          الحَمـدُللـهّـ                        
أقبـل التـم المقـدم ..������   الحــمد للـهـ",FALSE,"Sun Sep 18 13:58:12 +0000 2016",9956,3001,11,FALSE,NA,"Sal.Şur",NA,"ar",NA,198,"amoora_34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fb.me/1JoILqKSw",""
"439","Gostei de um vídeo @YouTube de @fecastanhari https://t.co/eyPV6jWq1m O que aconteceu com o EMINEM? Canal Nostalgia",0,FALSE,FALSE,"832353379309469697",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"pt",0,FALSE,"São Paulo, Brasil","2767473053","Twitter ofical do canal KILLERBEE GAMES!
Youtube:https://www.youtube.com/channel/UC_5RWHXlGm3OjD5tCN5LTpg
fasso anime crack, dorgas e muinto mais",FALSE,"Thu Sep 11 21:05:10 +0000 2014",3832,26,136,FALSE,NA,"KILLERBEE GAMES","Pacific Time (US & Canada)","pt",-28800,164,"joaomwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mustsee.media/these-are-my-favorite-photos-of-beautiful-iceland/","https://t.co/eyPV6jWq1m"
"440","فكره تراودني بس الكبرياء مصيبه������. https://t.co/s2LK4LLYrS",0,FALSE,FALSE,"832353379326296064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ar",0,FALSE,NA,"1169318346",NA,TRUE,"Mon Feb 11 16:14:13 +0000 2013",20795,645,255,FALSE,NA,"areej.",NA,"ar",NA,99,"Areejalanzzii22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://listen.dublindigitalradio.com/","https://t.co/s2LK4LLYrS"
"441","スマホRPGは今これをやってるよ。今のジョブはこれ！　ゲーム内プロフィール→　https://t.co/4ickWcZD1M https://t.co/Vhk9buwqvy",0,FALSE,FALSE,"832353379300945920",NA,"<a href=""http://granbluefantasy.jp/"" rel=""nofollow"">グランブルー ファンタジー</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ja",0,FALSE,NA,"4235670314",NA,FALSE,"Sat Nov 14 15:06:57 +0000 2015",225,0,0,FALSE,NA,"かね",NA,"ja",NA,2,"iPxV59vs9nSrd26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://cnet.co/2k87KOv","https://t.co/4ickWcZD1M"
"442","Sur ce bonne nuit",0,FALSE,FALSE,"832353379317850113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"fr",1,FALSE,"Calais, France","727898039143272448",NA,TRUE,"Wed May 04 16:29:51 +0000 2016",4553,110,1795,FALSE,NA,"������",NA,"en",NA,349,"houx_eliza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","RT @PoemHeaven: https://t.co/dfpl7tar0i",471,FALSE,FALSE,"832353379292680192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"und",0,FALSE,NA,"1142987059","STP class of 2017",FALSE,"Sat Feb 02 17:31:33 +0000 2013",1134,279,6400,FALSE,NA,"Hannah Pearl",NA,"en",NA,306,"hpbc13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","دعاء دخول الخلاء:{بسم الله} اللهُمَّ إنّي أعُوذُ بِكَ مِنَ الخُبْثِ والخبائِثِ https://t.co/NIVyJn5sKo",0,FALSE,FALSE,"832353379326255104",NA,"<a href=""http://ketabiapp.com/lop"" rel=""nofollow"">أذكــار</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ar",5,FALSE,"جدة, المملكة العربية السعودية","292497298","‏‏‏‏‏‏‏منتج ومخرج + مصور فوتوغرافي + مصمم جرافيك + مصمم مواقع الإلكترونية‏

فيس بوك .. تويتر .. انستقرام .. تلجرام .. لينكد ان .. اسناب شات

( azizalzahmi935 )",TRUE,"Tue May 03 19:01:30 +0000 2011",39552,3565,59091,FALSE,"http://olomk.com/azizalzahmi935","عزيز الزاحمي","Quito","ar",-18000,3511,"azizalzahmi935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://knm16.click/a/tyBOV","https://t.co/NIVyJn5sKo"
"445","RT @karenguzzo: Fav Lauren moments  #ExsAndOhs #BestCover #iHeartAwards
WE LOVE YOU LAUREN https://t.co/1RgQ0hVhQr",611,FALSE,FALSE,"832353379292692480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",4,FALSE,"Nárnia ","818821814034067456","Sou trouxa :) mais sou gente boa !",FALSE,"Tue Jan 10 14:08:28 +0000 2017",15472,249,515,FALSE,NA,"back to me",NA,"pt",NA,185,"back5htome",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","RT @Wanderish_: HIRE HER ALREADY @MARVEL https://t.co/p1y5H9QyZ2",1,FALSE,FALSE,"832353379296894976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",27,FALSE,NA,"843777679","I'm a space invader.",FALSE,"Mon Sep 24 15:19:34 +0000 2012",44087,814,15919,FALSE,"https://www.twitch.tv/wanderish_","������","Amsterdam","es",3600,205,"Wanderish_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://buff.ly/2l5CRwr","https://t.co/p1y5H9QyZ2"
"447","RT @FreddyAmazin: When ur presenting a project and u hear someone laugh   https://t.co/aeQdlKhEcU",4652,FALSE,FALSE,"832353379296886784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"en",0,FALSE,"in your basement","2683145790","Im so good at doing nothing",TRUE,"Sat Jul 26 19:53:58 +0000 2014",1602,70,3997,FALSE,"http://ayeishaalawrence.tumblr.com/","no",NA,"en",NA,104,"AyeishaL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","@JimLee and @ScottW_inks drew this. I had to color it (for fun). Just too cool a piece not to. #Grifter #Wildstorm… https://t.co/om7gq6h4yZ",0,FALSE,TRUE,"832353379296763904","JimLee","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,"20029472","en",34,FALSE,"Camas, WA","497186452","Comic book colorist, painter, concept artist, family man, and nut job!",FALSE,"Sun Feb 19 18:23:29 +0000 2012",2117,633,4603,FALSE,"http://colwellillustration.com","Jeremy Resists","Pacific Time (US & Canada)","en",-28800,661,"Jeremy_Colwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fb.me/4RPj9CoT8","https://t.co/om7gq6h4yZ"
"449","@Maximescravigli @dcprahl oue c vré",0,FALSE,FALSE,"832353379309481984","Maximescravigli","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017","832352979659403264","600353968","fr",0,FALSE,"Metz | Ballislife ","4196591249",NA,TRUE,"Sun Nov 15 20:32:20 +0000 2015",1406,171,818,FALSE,NA,"Arthur",NA,"fr",NA,130,"creola_arthur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","RT @khalidAloJaime: https://t.co/pHEUJavzBT
إذاعات العالم بين يديك.",2,FALSE,FALSE,"832353379313733633",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Thu Feb 16 22:18:04 +0000 2017",NA,NA,"ar",29,FALSE,NA,"3065378683",NA,TRUE,"Fri Mar 06 19:28:32 +0000 2015",38223,829,756,FALSE,NA,"د. محمد البار",NA,"ar",NA,524,"Maalbar1Mohd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tnn24.click/a/AIMFc","https://t.co/pHEUJavzBT"
"451","@Adachan123 石田が現状内定ですわね確か",0,FALSE,FALSE,"832353383507832832","Adachan123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:05 +0000 2017","832353241757216769","307695625","ja",61,FALSE,"このへん","159892469","よくってよ。ヘッダーはみなちーさん@utauta_37 から、アイコンは土浦さん(@Muscular_Castle )からいただきました",TRUE,"Sat Jun 26 16:06:49 +0000 2010",247776,1108,16367,FALSE,"http://com.nicovideo.jp/community/co3509960","しゅみっと","Tokyo","ja",32400,1042,"MesserschmittBF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
